order,game_type,game_id,unique_id,text,aRate,choice_br,choice_psne,logrt,logrt_norm,delta,delta_norm
origin,staghunt,630,1259,"If the row player chooses Option A and the column player chooses Option C, the row player gets 16 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 11.
",0.4888888888888889,0.5111111111111111,1.0,8.562357743370612,-0.147082628,0.032331329,-0.240740287
origin,assurance,630,1260,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 16;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 8 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 11.
",0.6216216216216216,0.6216216216216216,1.0,8.830835365537549,-0.075691182,0.071527104,0.028128848
origin,leader,631,1261,"If the row player chooses Option A and the column player chooses Option C, the row player gets 7 and the column player gets 3;
If the row player chooses Option A and the column player chooses Option D, the row player gets 12 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option C, the row player gets 14 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 2.
",0.8235294117647058,0.8235294117647058,1.0,8.537675978722309,-0.233432125,0.076374156,-0.101907181
origin,leader,631,1262,"If the row player chooses Option A and the column player chooses Option C, the row player gets 3 and the column player gets 7;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option C, the row player gets 17 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 1.
",0.3666666666666666,0.6333333333333333,1.0,8.606107229523593,-0.066260845,0.2810109289617486,0.5317496050359966
origin,harmony,632,1263,"If the row player chooses Option A and the column player chooses Option C, the row player gets 19 and the column player gets 25;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 20;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 9.
",0.9761904761904762,0.9761904761904762,0.9761904761904762,8.296670260437011,-0.558838935,0.0156686422780843,-0.403607944
origin,staghunt,632,1264,"If the row player chooses Option A and the column player chooses Option C, the row player gets 25 and the column player gets 19;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 20 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 9 and the column player gets 1.
",0.8048780487804879,0.8048780487804879,0.8048780487804879,8.555066843844319,-0.254500987,0.038077196,-0.269134028
origin,dilemma,633,1265,"If the row player chooses Option A and the column player chooses Option C, the row player gets 9 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 33;
If the row player chooses Option B and the column player chooses Option C, the row player gets 46 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 1.
",0.2127659574468085,0.7872340425531915,0.7872340425531915,8.907883013942248,0.4252492107751174,0.163731154008736,0.062925514
origin,leader,633,1266,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 9;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 46;
If the row player chooses Option B and the column player chooses Option C, the row player gets 33 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 5.
",0.5357142857142857,0.4642857142857143,0.5357142857142857,8.625325726,-0.066927491,0.1430517711171662,0.3118286030528789
origin,concord,634,1267,"If the row player chooses Option A and the column player chooses Option C, the row player gets 25 and the column player gets 37;
If the row player chooses Option A and the column player chooses Option D, the row player gets 19 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option C, the row player gets 23 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 13.
",0.875,0.875,0.875,8.394298827,-0.312505915,0.015625,-0.46950155
origin,safecoord,634,1268,"If the row player chooses Option A and the column player chooses Option C, the row player gets 37 and the column player gets 25;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option C, the row player gets 3 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 11.
",0.8333333333333334,0.8333333333333334,0.8333333333333334,8.318167502493043,-0.130027491,0.1453634085213032,-0.072079674
origin,leader,635,1269,"If the row player chooses Option A and the column player chooses Option C, the row player gets 12 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 22 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 23 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 10 and the column player gets 5.
",0.7142857142857143,0.7142857142857143,0.7142857142857143,8.603000057,0.145005968,0.1017471736896197,0.196486943344663
origin,deadlock,635,1270,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 12;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 22;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 10.
",0.2142857142857142,0.7857142857142857,0.7857142857142857,8.329343115236021,0.1063918263638555,0.066666667,-0.21763908
origin,deadlock,636,1271,"If the row player chooses Option A and the column player chooses Option C, the row player gets 8 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 11;
If the row player chooses Option B and the column player chooses Option C, the row player gets 14 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 8 and the column player gets 4.
",0.2647058823529412,0.7352941176470589,0.7352941176470589,8.440537035738071,-0.085163959,0.075216972,-0.033897823
origin,compromise,636,1272,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 8;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option C, the row player gets 11 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 8.
",0.119047619047619,0.8809523809523809,0.8809523809523809,8.383022356610274,-0.440580441,0.068796363,-0.238119141
origin,assurance,637,1273,"If the row player chooses Option A and the column player chooses Option C, the row player gets 32 and the column player gets 28;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option C, the row player gets 12 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option D, the row player gets 22 and the column player gets 9.
",0.6216216216216216,0.6216216216216216,0.6216216216216216,8.307952545,-0.361899092,0.2364864864864864,0.5709398644275354
origin,peace,637,1274,"If the row player chooses Option A and the column player chooses Option C, the row player gets 28 and the column player gets 32;
If the row player chooses Option A and the column player chooses Option D, the row player gets 12 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option C, the row player gets 6 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 9 and the column player gets 22.
",1.0,1.0,1.0,8.264226453,-0.711798855,0.0,-0.464905004
origin,leader,638,1275,"If the row player chooses Option A and the column player chooses Option C, the row player gets 2 and the column player gets 8;
If the row player chooses Option A and the column player chooses Option D, the row player gets 10 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option C, the row player gets 25 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 1.
",0.4634146341463415,0.5365853658536586,1.0,8.809713540508268,0.0526722924248519,0.2482937410719009,0.5643850717836347
origin,leader,638,1276,"If the row player chooses Option A and the column player chooses Option C, the row player gets 8 and the column player gets 2;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 25;
If the row player chooses Option B and the column player chooses Option C, the row player gets 19 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 2.
",0.4857142857142857,0.5142857142857142,1.0,8.128880142125638,-0.341452372,0.0418500559492726,-0.243215181
origin,assurance,639,1277,"If the row player chooses Option A and the column player chooses Option C, the row player gets 30 and the column player gets 15;
If the row player chooses Option A and the column player chooses Option D, the row player gets 15 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option C, the row player gets 18 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 20 and the column player gets 2.
",0.7906976744186046,0.7906976744186046,0.7906976744186046,8.340933226000878,-0.406231079,0.073754153,-0.208289964
origin,concord,639,1278,"If the row player chooses Option A and the column player chooses Option C, the row player gets 15 and the column player gets 30;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option C, the row player gets 12 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 20.
",0.8780487804878049,0.8780487804878049,0.8780487804878049,8.554296279,-0.126417633,0.0252077939773811,-0.318816181
origin,safecoord,640,1279,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 36;
If the row player chooses Option B and the column player chooses Option C, the row player gets 8 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option D, the row player gets 18 and the column player gets 24.
",0.5172413793103449,0.5172413793103449,0.4827586206896552,8.621733370690162,0.2948951166351676,0.16656584,0.4434149125163532
origin,deadlock,640,1280,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 14 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option C, the row player gets 36 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 24 and the column player gets 18.
",0.5555555555555556,0.4444444444444444,0.4444444444444444,8.750683034784592,0.084830289,0.2124556062912227,0.4031693763169737
origin,chicken,641,1281,"If the row player chooses Option A and the column player chooses Option C, the row player gets 14 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 26;
If the row player chooses Option B and the column player chooses Option C, the row player gets 25 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 18.
",0.5853658536585366,0.5853658536585366,0.5853658536585366,8.957124136,0.3138948460469342,0.13062174,0.355567132821474
origin,compromise,641,1282,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 14;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 25;
If the row player chooses Option B and the column player chooses Option C, the row player gets 26 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 18 and the column player gets 2.
",0.1842105263157894,0.8157894736842105,0.8157894736842105,8.326624295666967,0.0176086296153468,0.1626202603282399,0.0383226815024682
origin,deadlock,642,1283,"If the row player chooses Option A and the column player chooses Option C, the row player gets 8 and the column player gets 14;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 16 and the column player gets 3.
",0.096774194,0.9032258064516128,0.9032258064516128,8.300280189852664,-0.612087774,0.071524578,-0.292616047
origin,chicken,642,1284,"If the row player chooses Option A and the column player chooses Option C, the row player gets 14 and the column player gets 8;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 16.
",0.8205128205128205,0.8205128205128205,0.8205128205128205,8.837681215593197,-0.129573283,0.092442645,-0.102249298
origin,staghunt,643,1285,"If the row player chooses Option A and the column player chooses Option C, the row player gets 8 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 3.
",0.6808510638297872,0.6808510638297872,1.0,8.666647144584575,-0.10275375,0.0291286727456939,-0.201152655
origin,staghunt,643,1286,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 8;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 12 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 3.
",0.8857142857142857,0.8857142857142857,1.0,8.566744970245486,0.1139085228941343,0.044444444,-0.244995761
origin,staghunt,644,1287,"If the row player chooses Option A and the column player chooses Option C, the row player gets 32 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 18 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option C, the row player gets 30 and the column player gets 11;
If the row player chooses Option B and the column player chooses Option D, the row player gets 22 and the column player gets 15.
",0.5128205128205128,0.5128205128205128,1.0,8.740656691541368,-0.142965021,0.0225641025641025,-0.184578097
origin,safecoord,644,1288,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 32;
If the row player chooses Option A and the column player chooses Option D, the row player gets 11 and the column player gets 30;
If the row player chooses Option B and the column player chooses Option C, the row player gets 5 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option D, the row player gets 15 and the column player gets 22.
",0.9032258064516128,0.9032258064516128,1.0,8.634264863002075,-0.316889414,0.047030449,-0.211607926
origin,deadlock,645,1289,"If the row player chooses Option A and the column player chooses Option C, the row player gets 6 and the column player gets 19;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 8 and the column player gets 15.
",0.1891891891891892,0.8108108108108109,0.8108108108108109,8.248529124800218,-0.10380591,0.1416554054054054,0.038302415
origin,safecoord,645,1290,"If the row player chooses Option A and the column player chooses Option C, the row player gets 19 and the column player gets 6;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 3 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 15 and the column player gets 8.
",0.7428571428571429,0.2571428571428571,0.2571428571428571,8.089175678837561,-0.394951161,0.2491962390051561,0.7642102312357051
origin,deadlock,646,1291,"If the row player chooses Option A and the column player chooses Option C, the row player gets 7 and the column player gets 19;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 31;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option D, the row player gets 15 and the column player gets 11.
",0.1515151515151515,0.8484848484848485,0.8484848484848485,8.193123721512068,-0.224715195,0.1148530270585945,-0.160811637
origin,leader,646,1292,"If the row player chooses Option A and the column player chooses Option C, the row player gets 19 and the column player gets 7;
If the row player chooses Option A and the column player chooses Option D, the row player gets 24 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 31 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 15.
",0.7368421052631579,0.7368421052631579,0.7368421052631579,8.822004580825134,0.550412782,0.1043024771838331,0.034563895
origin,dilemma,647,1293,"If the row player chooses Option A and the column player chooses Option C, the row player gets 25 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option C, the row player gets 34 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 17 and the column player gets 4.
",0.4666666666666667,0.5333333333333333,0.5333333333333333,8.509969744,-0.396097527,0.1534554805528769,0.2296230316310874
origin,staghunt,647,1294,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 25;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 34;
If the row player chooses Option B and the column player chooses Option C, the row player gets 12 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 17.
",0.525,0.525,0.475,8.874028034384544,0.1540788952349467,0.1953045685279188,0.5986099710146117
origin,staghunt,648,1295,"If the row player chooses Option A and the column player chooses Option C, the row player gets 30 and the column player gets 13;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option C, the row player gets 19 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 12 and the column player gets 1.
",0.58,0.58,0.58,8.462472219,-0.039375457,0.1449358974358974,0.3216316572553142
origin,harmony,648,1296,"If the row player chooses Option A and the column player chooses Option C, the row player gets 13 and the column player gets 30;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option C, the row player gets 9 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 12.
",0.9393939393939394,0.9393939393939394,0.9393939393939394,8.350902451694811,-0.25958186,0.030410108,-0.40084596
origin,compromise,649,1297,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 32;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 20;
If the row player chooses Option B and the column player chooses Option C, the row player gets 13 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 3.
",0.2444444444444444,0.7555555555555555,0.7555555555555555,8.319961022,-0.260327717,0.2182046453232894,0.2368310570938301
origin,concord,649,1298,"If the row player chooses Option A and the column player chooses Option C, the row player gets 32 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 14 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option C, the row player gets 20 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 4.
",0.8666666666666667,0.8666666666666667,0.8666666666666667,8.302770333040117,-0.101451554,0.081481481,-0.207337249
origin,safecoord,650,1299,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 28;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 5 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option D, the row player gets 16 and the column player gets 4.
",0.9545454545454546,0.9545454545454546,0.9545454545454546,8.682776283611748,-0.191532073,0.033057851,-0.305059668
origin,harmony,650,1300,"If the row player chooses Option A and the column player chooses Option C, the row player gets 28 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 28 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 16.
",0.95,0.95,0.95,8.497581554837957,-0.5377751,0.0241071428571428,-0.428024565
origin,harmony,651,1301,"If the row player chooses Option A and the column player chooses Option C, the row player gets 22 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 19 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option C, the row player gets 11 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 8 and the column player gets 2.
",0.9393939393939394,0.9393939393939394,0.9393939393939394,8.503905297089302,-0.354353317,0.034096007,-0.342627166
origin,hero,651,1302,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 22;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 11;
If the row player chooses Option B and the column player chooses Option C, the row player gets 17 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 8.
",0.1842105263157894,0.8157894736842105,0.8157894736842105,8.716310251792908,0.088767993,0.1713747645951036,0.0612080326149094
origin,assurance,652,1303,"If the row player chooses Option A and the column player chooses Option C, the row player gets 36 and the column player gets 8;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 31;
If the row player chooses Option B and the column player chooses Option C, the row player gets 9 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 12 and the column player gets 13.
",0.6785714285714286,0.3214285714285714,0.3214285714285714,8.699329852917025,-0.174211794,0.0460387694900969,0.1245161131224988
origin,deadlock,652,1304,"If the row player chooses Option A and the column player chooses Option C, the row player gets 8 and the column player gets 36;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option C, the row player gets 31 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 12.
",0.1034482758620689,0.896551724,0.896551724,8.332308352219117,-0.399189484,0.071944906,-0.248007497
origin,leader,653,1305,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 4;
If the row player chooses Option A and the column player chooses Option D, the row player gets 19 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option C, the row player gets 29 and the column player gets 16;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 11.
",0.5641025641025641,0.5641025641025641,1.0,8.774158291205957,0.3314064932680371,0.1780140149705367,0.5223574035628371
origin,hero,653,1306,"If the row player chooses Option A and the column player chooses Option C, the row player gets 4 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 16 and the column player gets 29;
If the row player chooses Option B and the column player chooses Option C, the row player gets 24 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 2.
",0.2619047619047619,0.7380952380952381,1.0,8.257604489924283,-0.248721741,0.13003663003663,0.1196058178453523
origin,peace,654,1307,"If the row player chooses Option A and the column player chooses Option C, the row player gets 43 and the column player gets 3;
If the row player chooses Option A and the column player chooses Option D, the row player gets 30 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 4 and the column player gets 21;
If the row player chooses Option B and the column player chooses Option D, the row player gets 15 and the column player gets 14.
",0.8918918918918919,0.8918918918918919,0.8918918918918919,8.119993827725105,-0.413404809,0.060921175,-0.224050855
origin,hero,654,1308,"If the row player chooses Option A and the column player chooses Option C, the row player gets 3 and the column player gets 43;
If the row player chooses Option A and the column player chooses Option D, the row player gets 21 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 30;
If the row player chooses Option B and the column player chooses Option D, the row player gets 14 and the column player gets 15.
",0.1142857142857142,0.8857142857142857,0.8857142857142857,8.545002892055505,-0.322782438,0.092944606,-0.071618076
origin,leader,655,1309,"If the row player chooses Option A and the column player chooses Option C, the row player gets 2 and the column player gets 2;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 34;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 20;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 23.
",0.4418604651162791,0.5581395348837209,0.4418604651162791,8.593783794,0.1142610511956132,0.082650159,-0.064309426
origin,compromise,655,1310,"If the row player chooses Option A and the column player chooses Option C, the row player gets 2 and the column player gets 2;
If the row player chooses Option A and the column player chooses Option D, the row player gets 20 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 34 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 23 and the column player gets 1.
",0.3720930232558139,0.627906977,0.627906977,8.565792861,-0.206196196,0.2112047210467057,0.4426682960761775
origin,staghunt,656,1311,"If the row player chooses Option A and the column player chooses Option C, the row player gets 32 and the column player gets 14;
If the row player chooses Option A and the column player chooses Option D, the row player gets 18 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option C, the row player gets 21 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 19 and the column player gets 1.
",0.8823529411764706,0.8823529411764706,0.8823529411764706,8.632336977377253,-0.101242084,0.03954732,-0.285281313
origin,concord,656,1312,"If the row player chooses Option A and the column player chooses Option C, the row player gets 14 and the column player gets 32;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 21;
If the row player chooses Option B and the column player chooses Option C, the row player gets 8 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 19.
",0.9666666666666668,0.9666666666666668,0.9666666666666668,8.485363460271383,0.019479197,0.0143302180685358,-0.46848874
origin,peace,657,1313,"If the row player chooses Option A and the column player chooses Option C, the row player gets 25 and the column player gets 9;
If the row player chooses Option A and the column player chooses Option D, the row player gets 23 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option C, the row player gets 3 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 8.
",0.8913043478260869,0.8913043478260869,0.8913043478260869,8.267784189,-0.504572755,0.092040673,-0.149838419
origin,safecoord,657,1314,"If the row player chooses Option A and the column player chooses Option C, the row player gets 9 and the column player gets 25;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option C, the row player gets 1 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option D, the row player gets 8 and the column player gets 11.
",0.9,0.9,0.9,8.324394802872153,-0.372087972,0.07890625,-0.061656686
origin,dilemma,658,1315,"If the row player chooses Option A and the column player chooses Option C, the row player gets 10 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option C, the row player gets 33 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option D, the row player gets 6 and the column player gets 7.
",0.1666666666666666,0.8333333333333334,0.8333333333333334,8.502837586241707,-0.106902061,0.1191214470284237,-0.169403922
origin,hero,658,1316,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 10;
If the row player chooses Option A and the column player chooses Option D, the row player gets 15 and the column player gets 33;
If the row player chooses Option B and the column player chooses Option C, the row player gets 23 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 7 and the column player gets 6.
",0.5483870967741935,0.5483870967741935,0.5483870967741935,8.808966881771273,0.2327707083460469,0.1241935483870967,0.2041983718569584
origin,chicken,659,1317,"If the row player chooses Option A and the column player chooses Option C, the row player gets 4 and the column player gets 18;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 12;
If the row player chooses Option B and the column player chooses Option C, the row player gets 24 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 2.
",0.2333333333333333,0.7666666666666667,0.7666666666666667,8.520876848700606,-0.357893129,0.1884927536231884,0.1970984818914228
origin,concord,659,1318,"If the row player chooses Option A and the column player chooses Option C, the row player gets 18 and the column player gets 4;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option C, the row player gets 12 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 2.
",0.8103448275862069,0.8103448275862069,0.8103448275862069,8.454669291279789,-0.162875073,0.1101223581757508,-0.111704335
origin,hero,660,1319,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 32 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option C, the row player gets 47 and the column player gets 22;
If the row player chooses Option B and the column player chooses Option D, the row player gets 10 and the column player gets 7.
",0.055555556,0.9444444444444444,0.9444444444444444,8.499002880399804,-0.157214335,0.0453996486605182,-0.344972328
origin,harmony,660,1320,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 22 and the column player gets 47;
If the row player chooses Option B and the column player chooses Option C, the row player gets 18 and the column player gets 32;
If the row player chooses Option B and the column player chooses Option D, the row player gets 7 and the column player gets 10.
",0.8936170212765957,0.8936170212765957,0.8936170212765957,8.558527054909215,-0.222181882,0.070037672,-0.218186581
